record_date,record_month,power_station_code,gc,gc_unit,gc_avg,gc_unit_city_avg,gc_unit_weather_avg,gc_unit_weather_city_avg,weather,weather_mapping,max_temp,min_temp,daylength,power_station_name,install_date,install_month,city,provider,size,electricity_price,power_money,dt
2018-05-08,2018-05,baijianhua,708.8,5.89,3.43,3.44,4.49,4.58,晴,晴,20,11,13.83,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,602.48,2021-09-01
2018-05-09,2018-05,baijianhua,690.4,5.73,3.43,3.44,4.49,4.58,晴,晴,20,12,13.85,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,586.84,2021-09-01
2018-05-10,2018-05,baijianhua,669.6,5.56,3.43,3.44,4.49,4.58,晴,晴,20,14,13.88,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,569.16,2021-09-01
2018-05-11,2018-05,baijianhua,155.4,1.29,3.43,3.44,2.23,2.27,阵雨,雨,16,12,13.92,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,132.09,2021-09-01
2018-05-12,2018-05,baijianhua,481.4,4.0,3.43,3.44,2.73,2.97,阴,阴,20,15,13.93,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,409.19,2021-09-01
2018-05-13,2018-05,baijianhua,561.7,4.67,3.43,3.44,4.49,4.58,晴,晴,26,18,13.97,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,477.45,2021-09-01
2018-05-14,2018-05,baijianhua,549.6,4.56,3.43,3.44,3.68,3.78,多云,多云,25,18,14.0,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,467.16,2021-09-01
2018-05-15,2018-05,baijianhua,383.1,3.18,3.43,3.44,2.23,2.27,雷阵雨,雨,23,18,14.02,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,325.64,2021-09-01
2018-05-16,2018-05,baijianhua,379.2,3.15,3.43,3.44,2.23,2.27,雷阵雨,雨,27,19,14.05,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,322.32,2021-09-01
2018-05-17,2018-05,baijianhua,280.1,2.33,3.43,3.44,2.23,2.27,阵雨,雨,27,18,14.07,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,238.09,2021-09-01
2018-05-18,2018-05,baijianhua,106.2,0.88,3.43,3.44,3.68,3.78,多云,多云,24,16,14.1,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,90.27,2021-09-01
2018-05-19,2018-05,baijianhua,673.4,5.59,3.43,3.44,3.68,3.78,多云,多云,20,15,14.12,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,572.39,2021-09-01
2018-05-20,2018-05,baijianhua,281.7,2.34,3.43,3.44,3.68,3.78,多云,多云,18,14,14.15,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,239.45,2021-09-01
2018-05-21,2018-05,baijianhua,455.8,3.79,3.43,3.44,2.73,2.97,阴,阴,17,16,14.17,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,387.43,2021-09-01
2018-05-22,2018-05,baijianhua,328.1,2.73,3.43,3.44,2.73,2.97,阴,阴,20,16,14.18,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,278.89,2021-09-01
2018-05-23,2018-05,baijianhua,660.5,5.49,3.43,3.44,4.49,4.58,晴,晴,25,16,14.22,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,561.43,2021-09-01
2018-05-24,2018-05,baijianhua,475.4,3.95,3.43,3.44,3.68,3.78,多云,多云,26,17,14.23,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,404.09,2021-09-01
2018-05-25,2018-05,baijianhua,394.6,3.28,3.43,3.44,2.23,2.27,小雨,雨,19,15,14.25,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,335.41,2021-09-01
2018-05-26,2018-05,baijianhua,619.0,5.14,3.43,3.44,3.68,3.78,多云,多云,21,16,14.28,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,526.15,2021-09-01
2018-05-27,2018-05,baijianhua,468.6,3.89,3.43,3.44,2.73,2.97,阴,阴,25,16,14.3,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,398.31,2021-09-01
2018-05-28,2018-05,baijianhua,524.3,4.35,3.43,3.44,3.68,3.78,多云,多云,27,19,14.32,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,445.66,2021-09-01
2018-05-29,2018-05,baijianhua,438.3,3.64,3.43,3.44,3.68,3.78,多云,多云,25,17,14.33,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,372.56,2021-09-01
2018-05-30,2018-05,baijianhua,539.3,4.48,3.43,3.44,3.68,3.78,多云,多云,26,17,14.35,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,458.41,2021-09-01
2018-05-31,2018-05,baijianhua,558.4,4.64,3.43,3.44,4.49,4.58,晴,晴,27,17,14.37,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,474.64,2021-09-01
2018-06-01,2018-06,baijianhua,528.1,4.39,3.43,3.44,3.68,3.78,多云,多云,25,17,14.38,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,448.89,2021-09-01
2018-06-02,2018-06,baijianhua,449.1,3.73,3.43,3.44,3.68,3.78,多云,多云,25,17,14.4,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,381.74,2021-09-01
2018-06-03,2018-06,baijianhua,500.7,4.16,3.43,3.44,3.68,3.78,多云,多云,26,18,14.42,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,425.59,2021-09-01
2018-06-04,2018-06,baijianhua,284.0,2.36,3.43,3.44,2.73,2.97,阴,阴,24,18,14.43,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,241.4,2021-09-01
2018-06-05,2018-06,baijianhua,504.7,4.19,3.43,3.44,4.49,4.58,晴,晴,26,19,14.43,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,429.0,2021-09-01
2018-06-06,2018-06,baijianhua,530.4,4.41,3.43,3.44,4.49,4.58,晴,晴,32,19,14.45,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,450.84,2021-09-01
2018-06-07,2018-06,baijianhua,502.5,4.17,3.43,3.44,4.49,4.58,晴,晴,27,19,14.47,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,427.13,2021-09-01
2018-06-08,2018-06,baijianhua,505.5,4.2,3.43,3.44,3.68,3.78,多云,多云,25,20,14.48,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,429.68,2021-09-01
2018-06-09,2018-06,baijianhua,280.4,2.33,3.43,3.44,2.23,2.27,阵雨,雨,20,17,14.48,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,238.34,2021-09-01
2018-06-10,2018-06,baijianhua,262.7,2.18,3.43,3.44,2.23,2.27,雷阵雨,雨,22,17,14.5,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,223.3,2021-09-01
2018-06-11,2018-06,baijianhua,504.4,4.19,3.43,3.44,4.49,4.58,晴,晴,26,18,14.5,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,428.74,2021-09-01
2018-06-12,2018-06,baijianhua,546.9,4.54,3.43,3.44,4.49,4.58,晴,晴,26,22,14.52,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,464.86,2021-09-01
2018-06-13,2018-06,baijianhua,459.9,3.82,3.43,3.44,3.68,3.78,多云,多云,32,20,14.52,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,390.91,2021-09-01
2018-06-14,2018-06,baijianhua,626.9,5.21,3.43,3.44,3.68,3.78,多云,多云,26,20,14.53,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,532.87,2021-09-01
2018-06-15,2018-06,baijianhua,628.7,5.22,3.43,3.44,4.49,4.58,晴,晴,25,19,14.53,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,534.4,2021-09-01
2018-06-16,2018-06,baijianhua,470.2,3.91,3.43,3.44,3.68,3.78,多云,多云,24,19,14.53,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,399.67,2021-09-01
2018-06-17,2018-06,baijianhua,541.5,4.5,3.43,3.44,3.68,3.78,多云,多云,23,19,14.53,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,460.28,2021-09-01
2018-06-18,2018-06,baijianhua,427.0,3.55,3.43,3.44,3.68,3.78,多云,多云,24,20,14.55,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,362.95,2021-09-01
2018-06-19,2018-06,baijianhua,339.7,2.82,3.43,3.44,2.73,2.97,阴,阴,27,19,14.55,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,288.75,2021-09-01
2018-06-20,2018-06,baijianhua,541.1,4.49,3.43,3.44,4.49,4.58,晴,晴,27,19,14.55,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,459.94,2021-09-01
2018-06-21,2018-06,baijianhua,551.8,4.58,3.43,3.44,4.49,4.58,晴,晴,30,22,14.55,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,469.03,2021-09-01
2018-06-22,2018-06,baijianhua,432.1,3.59,3.43,3.44,4.49,4.58,晴,晴,30,20,14.55,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,367.29,2021-09-01
2018-06-23,2018-06,baijianhua,570.8,4.74,3.43,3.44,4.49,4.58,晴,晴,30,21,14.55,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,485.18,2021-09-01
2018-06-24,2018-06,baijianhua,553.0,4.59,3.43,3.44,4.49,4.58,晴,晴,29,21,14.55,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,470.05,2021-09-01
2018-06-25,2018-06,baijianhua,106.9,0.89,3.43,3.44,2.23,2.27,雷阵雨,雨,26,22,14.53,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,90.87,2021-09-01
2018-06-26,2018-06,baijianhua,168.8,1.4,3.43,3.44,2.23,2.27,暴雨,雨,26,22,14.53,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,143.48,2021-09-01
2018-06-27,2018-06,baijianhua,568.3,4.72,3.43,3.44,2.23,2.27,阵雨,雨,32,24,14.53,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,483.05,2021-09-01
2018-06-28,2018-06,baijianhua,504.5,4.19,3.43,3.44,2.23,2.27,雷阵雨,雨,31,21,14.53,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,428.83,2021-09-01
2018-06-29,2018-06,baijianhua,552.6,4.59,3.43,3.44,4.49,4.58,晴,晴,27,22,14.52,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,469.71,2021-09-01
2018-06-30,2018-06,baijianhua,522.6,4.34,3.43,3.44,3.68,3.78,多云,多云,27,22,14.52,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,444.21,2021-09-01
2018-07-01,2018-07,baijianhua,379.2,3.15,3.43,3.44,2.23,2.27,阵雨,雨,26,22,14.5,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,322.32,2021-09-01
2018-07-02,2018-07,baijianhua,392.7,3.26,3.43,3.44,3.68,3.78,多云,多云,26,22,14.5,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,333.79,2021-09-01
2018-07-03,2018-07,baijianhua,463.1,3.85,3.43,3.44,2.23,2.27,阵雨,雨,26,23,14.48,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,393.64,2021-09-01
2018-07-04,2018-07,baijianhua,240.7,2.0,3.43,3.44,2.73,2.97,阴,阴,27,22,14.48,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,204.6,2021-09-01
2018-07-05,2018-07,baijianhua,496.4,4.12,3.43,3.44,3.68,3.78,多云,多云,27,22,14.47,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,421.94,2021-09-01
2018-07-06,2018-07,baijianhua,497.1,4.13,3.43,3.44,3.68,3.78,多云,多云,27,22,14.45,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,422.54,2021-09-01
2018-07-07,2018-07,baijianhua,454.7,3.78,3.43,3.44,3.68,3.78,多云,多云,26,22,14.45,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,386.5,2021-09-01
2018-07-08,2018-07,baijianhua,149.3,1.24,3.43,3.44,2.23,2.27,雷阵雨,雨,25,22,14.43,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,126.91,2021-09-01
2018-07-09,2018-07,baijianhua,98.9,0.82,3.43,3.44,2.23,2.27,大雨,雨,25,21,14.42,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,84.07,2021-09-01
2018-07-10,2018-07,baijianhua,172.9,1.44,3.43,3.44,2.23,2.27,阵雨,雨,25,22,14.4,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,146.97,2021-09-01
2018-07-11,2018-07,baijianhua,441.5,3.67,3.43,3.44,2.73,2.97,阴,阴,27,24,14.38,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,375.28,2021-09-01
2018-07-12,2018-07,baijianhua,489.8,4.07,3.43,3.44,3.68,3.78,多云,多云,28,25,14.37,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,416.33,2021-09-01
2018-07-13,2018-07,baijianhua,511.9,4.25,3.43,3.44,4.49,4.58,晴,晴,29,25,14.35,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,435.11,2021-09-01
2018-07-14,2018-07,baijianhua,513.4,4.26,3.43,3.44,4.49,4.58,晴,晴,31,26,14.33,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,436.39,2021-09-01
2018-07-15,2018-07,baijianhua,527.0,4.38,3.43,3.44,4.49,4.58,晴,晴,30,25,14.32,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,447.95,2021-09-01
2018-07-16,2018-07,baijianhua,535.6,4.45,3.43,3.44,4.49,4.58,晴,晴,30,25,14.3,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,455.26,2021-09-01
2018-07-17,2018-07,baijianhua,507.2,4.21,3.43,3.44,4.49,4.58,晴,晴,30,26,14.28,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,431.12,2021-09-01
2018-07-18,2018-07,baijianhua,510.1,4.24,3.43,3.44,4.49,4.58,晴,晴,30,25,14.27,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,433.59,2021-09-01
2018-07-19,2018-07,baijianhua,558.0,4.63,3.43,3.44,4.49,4.58,晴,晴,30,25,14.23,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,474.3,2021-09-01
2018-07-20,2018-07,baijianhua,525.2,4.36,3.43,3.44,4.49,4.58,晴,晴,30,25,14.22,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,446.42,2021-09-01
2018-07-21,2018-07,baijianhua,557.2,4.63,3.43,3.44,4.49,4.58,晴,晴,30,25,14.2,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,473.62,2021-09-01
2018-07-22,2018-07,baijianhua,529.6,4.4,3.43,3.44,2.23,2.27,阵雨,雨,30,25,14.17,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,450.16,2021-09-01
2018-07-23,2018-07,baijianhua,39.5,0.33,3.43,3.44,2.23,2.27,暴雨,雨,27,25,14.15,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,33.57,2021-09-01
2018-07-24,2018-07,baijianhua,480.8,3.99,3.43,3.44,2.73,2.97,阴,阴,30,26,14.13,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,408.68,2021-09-01
2018-07-25,2018-07,baijianhua,553.4,4.6,3.43,3.44,4.49,4.58,晴,晴,32,26,14.1,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,470.39,2021-09-01
2018-07-26,2018-07,baijianhua,428.7,3.56,3.43,3.44,2.23,2.27,雷阵雨,雨,32,26,14.08,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,364.4,2021-09-01
2018-07-27,2018-07,baijianhua,430.2,3.57,3.43,3.44,2.23,2.27,雷阵雨,雨,31,26,14.05,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,365.67,2021-09-01
2018-07-28,2018-07,baijianhua,457.6,3.8,3.43,3.44,2.23,2.27,雷阵雨,雨,29,25,14.03,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,388.96,2021-09-01
2018-07-29,2018-07,baijianhua,220.5,1.83,3.43,3.44,2.23,2.27,雷阵雨,雨,30,25,14.0,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,187.42,2021-09-01
2018-07-30,2018-07,baijianhua,590.8,4.91,3.43,3.44,2.23,2.27,雷阵雨,雨,31,24,13.98,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,502.18,2021-09-01
2018-07-31,2018-07,baijianhua,550.1,4.57,3.43,3.44,3.68,3.78,多云,多云,30,24,13.95,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,467.59,2021-09-01
2018-08-01,2018-08,baijianhua,574.0,4.77,3.43,3.44,3.68,3.78,多云,多云,31,25,13.92,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,487.9,2021-09-01
2018-08-02,2018-08,baijianhua,524.2,4.35,3.43,3.44,4.49,4.58,晴,晴,32,25,13.9,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,445.57,2021-09-01
2018-08-03,2018-08,baijianhua,547.0,4.54,3.43,3.44,2.23,2.27,阵雨,雨,32,26,13.87,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,464.95,2021-09-01
2018-08-04,2018-08,baijianhua,429.8,3.57,3.43,3.44,2.73,2.97,阴,阴,30,26,13.83,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,365.33,2021-09-01
2018-08-05,2018-08,baijianhua,418.6,3.48,3.43,3.44,3.68,3.78,多云,多云,32,27,13.82,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,355.81,2021-09-01
2018-08-06,2018-08,baijianhua,406.4,3.38,3.43,3.44,4.49,4.58,晴,晴,32,27,13.78,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,345.44,2021-09-01
2018-08-07,2018-08,baijianhua,444.1,3.69,3.43,3.44,3.68,3.78,多云,多云,32,27,13.75,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,377.49,2021-09-01
2018-08-08,2018-08,baijianhua,432.1,3.59,3.43,3.44,4.49,4.58,晴,晴,32,27,13.72,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,367.29,2021-09-01
2018-08-09,2018-08,baijianhua,362.2,3.01,3.43,3.44,3.68,3.78,多云,多云,32,26,13.68,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,307.87,2021-09-01
2018-08-10,2018-08,baijianhua,528.6,4.39,3.43,3.44,4.49,4.58,晴,晴,32,25,13.67,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,449.31,2021-09-01
2018-08-11,2018-08,baijianhua,445.3,3.7,3.43,3.44,4.49,4.58,晴,晴,32,25,13.63,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,378.51,2021-09-01
2018-08-12,2018-08,baijianhua,241.5,2.01,3.43,3.44,3.68,3.78,多云,多云,31,25,13.6,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,205.28,2021-09-01
2018-08-13,2018-08,baijianhua,177.6,1.48,3.43,3.44,2.23,2.27,中雨,雨,30,27,13.57,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,150.96,2021-09-01
2018-08-14,2018-08,baijianhua,249.0,2.07,3.43,3.44,2.73,2.97,阴,阴,30,26,13.53,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,211.65,2021-09-01
2018-08-15,2018-08,baijianhua,489.6,4.07,3.43,3.44,2.23,2.27,雷阵雨,雨,30,26,13.5,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,416.16,2021-09-01
2018-08-16,2018-08,baijianhua,414.2,3.44,3.43,3.44,2.23,2.27,雷阵雨,雨,31,26,13.47,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,352.07,2021-09-01
2018-08-17,2018-08,baijianhua,0.0,0.0,3.43,3.44,2.23,2.27,中雨,雨,29,25,13.43,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,0.0,2021-09-01
2018-08-18,2018-08,baijianhua,52.8,0.44,3.43,3.44,2.23,2.27,中雨,雨,28,25,13.4,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,44.88,2021-09-01
2018-08-19,2018-08,baijianhua,45.1,0.37,3.43,3.44,2.23,2.27,中雨,雨,28,25,13.37,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,38.34,2021-09-01
2018-08-20,2018-08,baijianhua,19.3,0.16,3.43,3.44,2.23,2.27,大雨,雨,29,25,13.33,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,16.41,2021-09-01
2018-08-21,2018-08,baijianhua,270.5,2.25,3.43,3.44,4.49,4.58,晴,晴,29,24,13.3,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,229.92,2021-09-01
2018-08-22,2018-08,baijianhua,467.3,3.88,3.43,3.44,3.68,3.78,多云,多云,30,23,13.27,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,397.21,2021-09-01
2018-08-23,2018-08,baijianhua,496.1,4.12,3.43,3.44,3.68,3.78,多云,多云,29,22,13.23,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,421.69,2021-09-01
2018-08-24,2018-08,baijianhua,361.8,3.0,3.43,3.44,3.68,3.78,多云,多云,29,21,13.2,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,307.53,2021-09-01
2018-08-25,2018-08,baijianhua,225.0,1.87,3.43,3.44,4.49,4.58,晴,晴,28,22,13.17,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,191.25,2021-09-01
2018-08-26,2018-08,baijianhua,218.5,1.81,3.43,3.44,3.68,3.78,多云,多云,27,21,13.13,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,185.73,2021-09-01
2018-08-27,2018-08,baijianhua,301.2,2.5,3.43,3.44,2.23,2.27,中雨,雨,27,23,13.1,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,256.02,2021-09-01
2018-08-28,2018-08,baijianhua,144.5,1.2,3.43,3.44,2.23,2.27,雷阵雨,雨,29,24,13.07,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,122.83,2021-09-01
2018-08-29,2018-08,baijianhua,341.1,2.83,3.43,3.44,2.23,2.27,雷阵雨,雨,30,24,13.03,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,289.94,2021-09-01
2018-08-30,2018-08,baijianhua,276.3,2.29,3.43,3.44,2.23,2.27,雷阵雨,雨,28,23,13.0,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,234.86,2021-09-01
2018-08-31,2018-08,baijianhua,354.0,2.94,3.43,3.44,2.73,2.97,阴,阴,28,22,12.95,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,300.9,2021-09-01
2018-09-01,2018-09,baijianhua,439.0,3.65,3.43,3.44,3.68,3.78,多云,多云,27,21,12.92,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,373.15,2021-09-01
2018-09-02,2018-09,baijianhua,284.8,2.37,3.43,3.44,3.68,3.78,多云,多云,28,23,12.88,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,242.08,2021-09-01
2018-09-03,2018-09,baijianhua,336.8,2.8,3.43,3.44,2.23,2.27,雷阵雨,雨,30,22,12.85,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,286.28,2021-09-01
2018-09-04,2018-09,baijianhua,471.4,3.92,3.43,3.44,4.49,4.58,晴,晴,29,19,12.82,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,400.69,2021-09-01
2018-09-05,2018-09,baijianhua,352.2,2.93,3.43,3.44,4.49,4.58,晴,晴,29,20,12.78,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,299.37,2021-09-01
2018-09-06,2018-09,baijianhua,421.3,3.5,3.43,3.44,2.73,2.97,阴,阴,30,19,12.75,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,358.11,2021-09-01
2018-09-07,2018-09,baijianhua,494.4,4.11,3.43,3.44,4.49,4.58,晴,晴,27,17,12.7,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,420.24,2021-09-01
2018-09-08,2018-09,baijianhua,260.0,2.16,3.43,3.44,4.49,4.58,晴,晴,26,17,12.67,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,221.0,2021-09-01
2018-09-09,2018-09,baijianhua,470.9,3.91,3.43,3.44,4.49,4.58,晴,晴,26,17,12.63,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,400.27,2021-09-01
2018-09-10,2018-09,baijianhua,446.2,3.71,3.43,3.44,3.68,3.78,多云,多云,25,20,12.6,白建华120.4kW光伏电站,2017-12-26,2017-12,日照,协鑫,120.4,0.85,379.27,2021-09-01
